seqname,tax_id
103_PF01200,s__Methanosaeta_harundinacea
104_PF01200,s__Methanosaeta_sp._ASP1-2
105_PF01200,s__Methanothrix_soehngenii
106_PF01200,s__Methanothrix_thermoacetophila
107_PF01200,s__Methermicoccus_shengliensis
108_PF01200,s__Candidatus_Methanohalarchaeum_thermophilum
109_PF01200,s__Methanonatronarchaeum_thermophilum
110_PF01200,g__Methanopyrus
111_PF01200,s__Palaeococcus_ferrophilus
112_PF01200,s__Pyrococcus_sp._NA2
113_PF01200,g__Thermococcus
114_PF01200,s__Thermococcus_celer
115_PF01200,s__Thermococcus_pacificus
116_PF01200,s__Thermococcus_zilligii
117_PF01200,s__Candidatus_Methanomethylophilus_sp._1R26
118_PF01200,s__Candidatus_Methanoplasma_termitum
119_PF01200,s__Candidatus_Methanomassiliicoccus_intestinalis
120_PF01200,s__Cuniculiplasma_divulgatum
121_PF01200,g__Acidiplasma
122_PF01200,s__Ferroplasma_sp._Type_II
123_PF01200,s__Thermoplasma_volcanium
124_PF01200,g__Candidatus_Nitrosocaldus
125_PF01200,s__Candidatus_Nitrosocosmicus_oleophilus
126_PF01200,g__Nitrososphaera
127_PF01200,s__Candidatus_Nitrososphaera_sp._13_1_40CM_48_12
128_PF01200,s__Escherichia_coli
129_PF01200,s__Acinetobacter_baumannii
