tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
f__Natrialbaceae,o__Natrialbales,rank_4,f__Natrialbaceae,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,,
g__Halovivax,f__Natrialbaceae,rank_5,g__Halovivax,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halovivax,
c__Methanococci,p__Euryarchaeota,rank_2,c__Methanococci,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,,,,
o__Methanococcales,c__Methanococci,rank_3,o__Methanococcales,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,,,
f__Methanocaldococcaceae,o__Methanococcales,rank_4,f__Methanocaldococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,,
g__Methanocaldococcus,f__Methanocaldococcaceae,rank_5,g__Methanocaldococcus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,
s__Methanocaldococcus_bathoardescens,g__Methanocaldococcus,rank_6,s__Methanocaldococcus_bathoardescens,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,s__Methanocaldococcus_bathoardescens
g__Methanotorris,f__Methanocaldococcaceae,rank_5,g__Methanotorris,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanotorris,
s__Methanotorris_igneus,g__Methanotorris,rank_6,s__Methanotorris_igneus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanotorris,s__Methanotorris_igneus
f__Methanococcaceae,o__Methanococcales,rank_4,f__Methanococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,,
g__Methanococcus,f__Methanococcaceae,rank_5,g__Methanococcus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,
s__Methanococcus_aeolicus,g__Methanococcus,rank_6,s__Methanococcus_aeolicus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_aeolicus
s__Methanococcus_maripaludis,g__Methanococcus,rank_6,s__Methanococcus_maripaludis,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_maripaludis
s__Methanococcus_voltae,g__Methanococcus,rank_6,s__Methanococcus_voltae,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_voltae
g__Methanothermococcus,f__Methanococcaceae,rank_5,g__Methanothermococcus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanothermococcus,
s__Methanothermococcus_okinawensis,g__Methanothermococcus,rank_6,s__Methanothermococcus_okinawensis,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanothermococcus,s__Methanothermococcus_okinawensis
c__Methanomicrobia,p__Euryarchaeota,rank_2,c__Methanomicrobia,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,,,,
o__Methanocellales,c__Methanomicrobia,rank_3,o__Methanocellales,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,,,
f__Methanocellaceae,o__Methanocellales,rank_4,f__Methanocellaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,,
g__Methanocella,f__Methanocellaceae,rank_5,g__Methanocella,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,
s__Methanocella_arvoryzae,g__Methanocella,rank_6,s__Methanocella_arvoryzae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,s__Methanocella_arvoryzae
s__Methanocella_paludicola,g__Methanocella,rank_6,s__Methanocella_paludicola,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,s__Methanocella_paludicola
o__Methanomicrobiales,c__Methanomicrobia,rank_3,o__Methanomicrobiales,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,,,
f__Methanocalculaceae,o__Methanomicrobiales,rank_4,f__Methanocalculaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocalculaceae,,
g__Methanocalculus,f__Methanocalculaceae,rank_5,g__Methanocalculus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocalculaceae,g__Methanocalculus,
s__Methanocalculus_sp._52_23,g__Methanocalculus,rank_6,s__Methanocalculus_sp._52_23,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocalculaceae,g__Methanocalculus,s__Methanocalculus_sp._52_23
f__Methanocorpusculaceae,o__Methanomicrobiales,rank_4,f__Methanocorpusculaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocorpusculaceae,,
g__Methanocorpusculum,f__Methanocorpusculaceae,rank_5,g__Methanocorpusculum,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocorpusculaceae,g__Methanocorpusculum,
s__Methanocorpusculum_labreanum,g__Methanocorpusculum,rank_6,s__Methanocorpusculum_labreanum,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocorpusculaceae,g__Methanocorpusculum,s__Methanocorpusculum_labreanum
f__Methanomicrobiaceae,o__Methanomicrobiales,rank_4,f__Methanomicrobiaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,,
g__Methanoculleus,f__Methanomicrobiaceae,rank_5,g__Methanoculleus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,
s__Methanoculleus_sp._SDB,g__Methanoculleus,rank_6,s__Methanoculleus_sp._SDB,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,s__Methanoculleus_sp._SDB
o__Methanosarcinales,c__Methanomicrobia,rank_3,o__Methanosarcinales,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,,,
f__Methanosarcinaceae,o__Methanosarcinales,rank_4,f__Methanosarcinaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,,
g__Methanococcoides,f__Methanosarcinaceae,rank_5,g__Methanococcoides,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanococcoides,
s__Methanococcoides_methylutens,g__Methanococcoides,rank_6,s__Methanococcoides_methylutens,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanococcoides,s__Methanococcoides_methylutens
g__Methanosarcina,f__Methanosarcinaceae,rank_5,g__Methanosarcina,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,
s__Methanosarcina_lacustris,g__Methanosarcina,rank_6,s__Methanosarcina_lacustris,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,s__Methanosarcina_lacustris
s__Methanosarcina_sp._MTP4,g__Methanosarcina,rank_6,s__Methanosarcina_sp._MTP4,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,s__Methanosarcina_sp._MTP4
f__Methanotrichaceae,o__Methanosarcinales,rank_4,f__Methanotrichaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,,
g__Methanothrix,f__Methanotrichaceae,rank_5,g__Methanothrix,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,
s__Methanothrix_soehngenii,g__Methanothrix,rank_6,s__Methanothrix_soehngenii,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanothrix_soehngenii
s__Methanothrix_thermoacetophila,g__Methanothrix,rank_6,s__Methanothrix_thermoacetophila,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanothrix_thermoacetophila
c__Methanonatronarchaeia,p__Euryarchaeota,rank_2,c__Methanonatronarchaeia,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,,,,
o__Methanonatronarchaeales,c__Methanonatronarchaeia,rank_3,o__Methanonatronarchaeales,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,,,
f__Methanonatronarchaeaceae,o__Methanonatronarchaeales,rank_4,f__Methanonatronarchaeaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,,
g__Candidatus_Methanohalarchaeum,f__Methanonatronarchaeaceae,rank_5,g__Candidatus_Methanohalarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Candidatus_Methanohalarchaeum,
s__Candidatus_Methanohalarchaeum_thermophilum,g__Candidatus_Methanohalarchaeum,rank_6,s__Candidatus_Methanohalarchaeum_thermophilum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Candidatus_Methanohalarchaeum,s__Candidatus_Methanohalarchaeum_thermophilum
g__Methanonatronarchaeum,f__Methanonatronarchaeaceae,rank_5,g__Methanonatronarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Methanonatronarchaeum,
s__Methanonatronarchaeum_thermophilum,g__Methanonatronarchaeum,rank_6,s__Methanonatronarchaeum_thermophilum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Methanonatronarchaeum,s__Methanonatronarchaeum_thermophilum
c__Methanopyri,p__Euryarchaeota,rank_2,c__Methanopyri,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,,,,
o__Methanopyrales,c__Methanopyri,rank_3,o__Methanopyrales,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,,,
f__Methanopyraceae,o__Methanopyrales,rank_4,f__Methanopyraceae,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,,
g__Methanopyrus,f__Methanopyraceae,rank_5,g__Methanopyrus,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,g__Methanopyrus,
c__Thermococci,p__Euryarchaeota,rank_2,c__Thermococci,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,,,,
o__Thermococcales,c__Thermococci,rank_3,o__Thermococcales,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,,,
f__Thermococcaceae,o__Thermococcales,rank_4,f__Thermococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,,
g__Pyrococcus,f__Thermococcaceae,rank_5,g__Pyrococcus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Pyrococcus,
s__Pyrococcus_sp._NA2,g__Pyrococcus,rank_6,s__Pyrococcus_sp._NA2,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Pyrococcus,s__Pyrococcus_sp._NA2
c__Thermoplasmata,p__Euryarchaeota,rank_2,c__Thermoplasmata,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,,,,
o__Methanomassiliicoccales,c__Thermoplasmata,rank_3,o__Methanomassiliicoccales,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,,,
f__Candidatus_Methanomethylophilaceae,o__Methanomassiliicoccales,rank_4,f__Candidatus_Methanomethylophilaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,,
g__Candidatus_Methanomethylophilus,f__Candidatus_Methanomethylophilaceae,rank_5,g__Candidatus_Methanomethylophilus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,g__Candidatus_Methanomethylophilus,
s__Candidatus_Methanomethylophilus_alvus,g__Candidatus_Methanomethylophilus,rank_6,s__Candidatus_Methanomethylophilus_alvus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,g__Candidatus_Methanomethylophilus,s__Candidatus_Methanomethylophilus_alvus
s__Candidatus_Methanomethylophilus_sp._1R26,g__Candidatus_Methanomethylophilus,rank_6,s__Candidatus_Methanomethylophilus_sp._1R26,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,g__Candidatus_Methanomethylophilus,s__Candidatus_Methanomethylophilus_sp._1R26
f__Methanomassiliicoccaceae,o__Methanomassiliicoccales,rank_4,f__Methanomassiliicoccaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,,
g__Candidatus_Methanoplasma,f__Methanomassiliicoccaceae,rank_5,g__Candidatus_Methanoplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Candidatus_Methanoplasma,
s__Candidatus_Methanoplasma_termitum,g__Candidatus_Methanoplasma,rank_6,s__Candidatus_Methanoplasma_termitum,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Candidatus_Methanoplasma,s__Candidatus_Methanoplasma_termitum
g__Methanomassiliicoccus,f__Methanomassiliicoccaceae,rank_5,g__Methanomassiliicoccus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,
s__Candidatus_Methanomassiliicoccus_intestinalis,g__Methanomassiliicoccus,rank_6,s__Candidatus_Methanomassiliicoccus_intestinalis,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,s__Candidatus_Methanomassiliicoccus_intestinalis
s__Methanomassiliicoccus_luminyensis,g__Methanomassiliicoccus,rank_6,s__Methanomassiliicoccus_luminyensis,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,s__Methanomassiliicoccus_luminyensis
o__Thermoplasmatales,c__Thermoplasmata,rank_3,o__Thermoplasmatales,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,,,
f__Cuniculiplasmataceae,o__Thermoplasmatales,rank_4,f__Cuniculiplasmataceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Cuniculiplasmataceae,,
g__Cuniculiplasma,f__Cuniculiplasmataceae,rank_5,g__Cuniculiplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Cuniculiplasmataceae,g__Cuniculiplasma,
s__Cuniculiplasma_sp._C_DKE,g__Cuniculiplasma,rank_6,s__Cuniculiplasma_sp._C_DKE,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Cuniculiplasmataceae,g__Cuniculiplasma,s__Cuniculiplasma_sp._C_DKE
f__Ferroplasmaceae,o__Thermoplasmatales,rank_4,f__Ferroplasmaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Ferroplasmaceae,,
g__Acidiplasma,f__Ferroplasmaceae,rank_5,g__Acidiplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Ferroplasmaceae,g__Acidiplasma,
g__Ferroplasma,f__Ferroplasmaceae,rank_5,g__Ferroplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Ferroplasmaceae,g__Ferroplasma,
s__Ferroplasma_sp._Type_II,g__Ferroplasma,rank_6,s__Ferroplasma_sp._Type_II,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Ferroplasmaceae,g__Ferroplasma,s__Ferroplasma_sp._Type_II
f__Picrophilaceae,o__Thermoplasmatales,rank_4,f__Picrophilaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Picrophilaceae,,
g__Picrophilus,f__Picrophilaceae,rank_5,g__Picrophilus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Picrophilaceae,g__Picrophilus,
f__Thermoplasmataceae,o__Thermoplasmatales,rank_4,f__Thermoplasmataceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,,
g__Thermoplasma,f__Thermoplasmataceae,rank_5,g__Thermoplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,g__Thermoplasma,
s__Thermoplasma_acidophilum,g__Thermoplasma,rank_6,s__Thermoplasma_acidophilum,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,g__Thermoplasma,s__Thermoplasma_acidophilum
s__Thermoplasma_volcanium,g__Thermoplasma,rank_6,s__Thermoplasma_volcanium,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,f__Thermoplasmataceae,g__Thermoplasma,s__Thermoplasma_volcanium
p__Thaumarchaeota,d__Archaea,rank_1,p__Thaumarchaeota,Root,d__Archaea,p__Thaumarchaeota,,,,,
c__Nitrososphaeria,p__Thaumarchaeota,rank_2,c__Nitrososphaeria,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,,,,
o__Candidatus_Nitrosocaldales,c__Nitrososphaeria,rank_3,o__Candidatus_Nitrosocaldales,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,,,
f__Candidatus_Nitrosocaldaceae,o__Candidatus_Nitrosocaldales,rank_4,f__Candidatus_Nitrosocaldaceae,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,f__Candidatus_Nitrosocaldaceae,,
g__Candidatus_Nitrosocaldus,f__Candidatus_Nitrosocaldaceae,rank_5,g__Candidatus_Nitrosocaldus,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,f__Candidatus_Nitrosocaldaceae,g__Candidatus_Nitrosocaldus,
o__Nitrososphaerales,c__Nitrososphaeria,rank_3,o__Nitrososphaerales,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,,,
f__Nitrososphaeraceae,o__Nitrososphaerales,rank_4,f__Nitrososphaeraceae,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,,
g__Candidatus_Nitrosocosmicus,f__Nitrososphaeraceae,rank_5,g__Candidatus_Nitrosocosmicus,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Candidatus_Nitrosocosmicus,
s__Candidatus_Nitrosocosmicus_oleophilus,g__Candidatus_Nitrosocosmicus,rank_6,s__Candidatus_Nitrosocosmicus_oleophilus,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Candidatus_Nitrosocosmicus,s__Candidatus_Nitrosocosmicus_oleophilus
g__Nitrososphaera,f__Nitrososphaeraceae,rank_5,g__Nitrososphaera,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,
s__Candidatus_Nitrososphaera_evergladensis,g__Nitrososphaera,rank_6,s__Candidatus_Nitrososphaera_evergladensis,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Candidatus_Nitrososphaera_evergladensis
s__Nitrososphaera_sp.,g__Nitrososphaera,rank_6,s__Nitrososphaera_sp.,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Nitrososphaera_sp.
d__Bacteria,Root,rank_0,d__Bacteria,Root,d__Bacteria,,,,,,
p__Proteobacteria,d__Bacteria,rank_1,p__Proteobacteria,Root,d__Bacteria,p__Proteobacteria,,,,,
c__Gammaproteobacteria,p__Proteobacteria,rank_2,c__Gammaproteobacteria,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
o__Oceanospirillales,c__Gammaproteobacteria,rank_3,o__Oceanospirillales,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,,,
f__Saccharospirillaceae,o__Oceanospirillales,rank_4,f__Saccharospirillaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,,
g__Saccharospirillum,f__Saccharospirillaceae,rank_5,g__Saccharospirillum,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Saccharospirillum,
s__Saccharospirillum_mangrovi,g__Saccharospirillum,rank_6,s__Saccharospirillum_mangrovi,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Saccharospirillum,s__Saccharospirillum_mangrovi
