seqname,tax_id
71_PF00687a,s__Natronomonas_moolapensis
72_PF00687a,g__Haladaptatus
73_PF00687a,s__Halalkalicoccus_paucihalophilus
74_PF00687a,s__Halanaeroarchaeum_sulfurireducens
75_PF00687a,s__Halarchaeum_acidiphilum
76_PF00687a,s__Haloarchaeobius_iranensis
77_PF00687a,s__Halobacterium_jilantaiense
78_PF00687a,s__Halobacterium_salinarum
79_PF00687a,s__Halobacterium_sp._DL1
80_PF00687a,s__Halodesulfurarchaeum_formicicum
81_PF00687a,s__Halovenus_aranensis
82_PF00687a,s__Natronoarchaeum_philippinense
83_PF00687a,s__Halococcus_hamelinensis
84_PF00687a,s__Halococcus_sediminicola
85_PF00687a,g__Haloferax
86_PF00687a,s__Halogeometricum_borinquense
87_PF00687a,g__Halogranum
88_PF00687a,s__Haloplanus_vescus
89_PF00687a,s__Haloprofundus_marisrubri
90_PF00687a,s__Haloquadratum_sp._J07HQX50
91_PF00687a,s__Haloquadratum_walsbyi
92_PF00687a,s__Candidatus_Halobonum_tyrrellensis
93_PF00687a,s__Halobaculum_gomorrense
94_PF00687a,g__Halolamina
95_PF00687a,s__Halonotius_sp._J07HN4
96_PF00687a,s__Haloparvum_sedimenti
97_PF00687a,s__Halorubrum_sp._J07HR59
98_PF00687a,s__Salinigranum_rubrum
99_PF00687a,s__Halostagnicola_larsenii
100_PF00687a,g__Halovivax
101_PF00687a,s__Natronococcus_amylolyticus
102_PF00687a,s__Natronorubrum_texcoconense
103_PF00687a,s__Salinarchaeum_sp._Harcht-Bsk1
104_PF00687a,g__Methanobacterium
105_PF00687a,s__Methanobacterium_congolense
106_PF00687a,s__Methanobacterium_lacus
107_PF00687a,s__Methanobacterium_paludis
108_PF00687a,s__Methanobacterium_sp._MB1
109_PF00687a,s__Methanobacterium_sp._SMA-27
110_PF00687a,g__Methanobrevibacter
111_PF00687a,s__Methanobrevibacter_arboriphilus
112_PF00687a,s__Methanobrevibacter_curvatus
113_PF00687a,s__Methanobrevibacter_cuticularis
114_PF00687a,s__Methanobrevibacter_filiformis
115_PF00687a,s__Methanobrevibacter_olleyae
116_PF00687a,s__Methanobrevibacter_sp._A27
117_PF00687a,s__Methanobrevibacter_sp._AbM4
118_PF00687a,s__Methanobrevibacter_wolinii
119_PF00687a,s__Methanosphaera_cuniculi
120_PF00687a,s__Methanosphaera_sp._WGK6
121_PF00687a,g__Methanothermobacter
122_PF00687a,s__Methanothermobacter_sp._MT-2
123_PF00687a,s__Methanothermus_fervidus
124_PF00687a,s__Methanocaldococcus_villosus
125_PF00687a,s__Methanotorris_igneus
126_PF00687a,s__Methanococcus_aeolicus
127_PF00687a,s__Methanococcus_maripaludis
128_PF00687a,s__Methanococcus_vannielii
129_PF00687a,s__Methanococcus_voltae
130_PF00687a,s__Methanothermococcus_okinawensis
131_PF00687a,s__Methanothermococcus_thermolithotrophicus
132_PF00687a,s__Methanocella_arvoryzae
133_PF00687a,s__Methanocella_conradii
134_PF00687a,s__Methanocella_paludicola
135_PF00687a,s__Methanocorpusculum_labreanum
136_PF00687a,s__Methanoculleus_marisnigri
137_PF00687a,s__Methanoculleus_sp._SDB
138_PF00687a,s__Methanoculleus_thermophilus
139_PF00687a,s__Methanofollis_ethanolicus
140_PF00687a,s__Methanofollis_liminatans
141_PF00687a,g__Methanolacinia
142_PF00687a,s__Methanomicrobium_mobile
143_PF00687a,s__Methanoplanus_limicola
144_PF00687a,s__Methanolinea_sp._SDB
145_PF00687a,s__Methanolinea_tarda
146_PF00687a,s__Methanoregula_boonei
147_PF00687a,s__Methanoregula_formicica
148_PF00687a,s__Methanosphaerula_palustris
149_PF00687a,s__Methanospirillum_hungatei
150_PF00687a,s__Candidatus_Methanoperedens_nitroreducens
151_PF00687a,s__Candidatus_Methanoperedens_nitroreducens
152_PF00687a,s__Candidatus_Methanoperedens_sp._BLZ1
153_PF00687a,s__Methanococcoides_burtonii
154_PF00687a,s__Methanococcoides_methylutens
155_PF00687a,s__Methanohalobium_evestigatum
156_PF00687a,s__Methanohalophilus_euhalobius
157_PF00687a,s__Methanolobus_psychrophilus
158_PF00687a,s__Methanolobus_psychrotolerans
159_PF00687a,s__Methanolobus_sp._T82-4
160_PF00687a,s__Methanolobus_vulcani
161_PF00687a,s__Methanomethylovorans_hollandica
162_PF00687a,s__Methanosalsum_zhilinae
163_PF00687a,g__Methanosarcina
164_PF00687a,s__Methanosarcina_barkeri
165_PF00687a,s__Methanosarcina_siciliae
166_PF00687a,s__Methanosarcina_sp._MTP4
167_PF00687a,s__Methanosaeta_harundinacea
168_PF00687a,s__Methanothrix_soehngenii
169_PF00687a,s__Methanothrix_thermoacetophila
170_PF00687a,s__Methermicoccus_shengliensis
171_PF00687a,s__Candidatus_Methanohalarchaeum_thermophilum
172_PF00687a,s__Methanonatronarchaeum_thermophilum
173_PF00687a,s__Methanopyrus_kandleri
174_PF00687a,s__Palaeococcus_pacificus
175_PF00687a,s__Pyrococcus_furiosus
176_PF00687a,s__Thermococcus_litoralis
177_PF00687a,s__Thermococcus_sp._AM4
178_PF00687a,s__Candidatus_Methanomethylophilus_sp._1R26
179_PF00687a,s__Candidatus_Methanoplasma_termitum
180_PF00687a,s__Candidatus_Methanomassiliicoccus_intestinalis
181_PF00687a,s__Methanomassiliicoccus_luminyensis
182_PF00687a,s__Cuniculiplasma_divulgatum
183_PF00687a,g__Acidiplasma
184_PF00687a,g__Ferroplasma
185_PF00687a,g__Picrophilus
186_PF00687a,s__Thermoplasma_acidophilum
187_PF00687a,s__Thermoplasma_volcanium
188_PF00687a,g__Candidatus_Nitrosocaldus
189_PF00687a,s__Candidatus_Nitrosocosmicus_oleophilus
190_PF00687a,s__Candidatus_Nitrososphaera_evergladensis
191_PF00687a,s__Candidatus_Nitrososphaera_gargensis
192_PF00687a,s__Nitrososphaera_sp.
