seqname,tax_id
76_PF01409a,s__Candidatus_Halobonum_tyrrellensis
77_PF01409a,s__Halolamina_sp._CBA1230
78_PF01409a,s__Halonotius_sp._J07HN4
79_PF01409a,s__Halopenitus_persicus
80_PF01409a,s__Halorubrum_lipolyticum
81_PF01409a,s__Halorubrum_sodomense
82_PF01409a,s__Halorubrum_sp._J07HR59
83_PF01409a,s__Halorubrum_trapanicum
84_PF01409a,s__Salinigranum_rubrum
85_PF01409a,s__Halopiger_djelfimassiliensis
86_PF01409a,s__Halostagnicola_kamekurae
87_PF01409a,s__Haloterrigena_salina
88_PF01409a,s__Natrinema_versiforme
89_PF01409a,s__Natronococcus_occultus
90_PF01409a,s__Natronolimnobius_aegyptiacus
91_PF01409a,s__Salinarchaeum_sp._Harcht-Bsk1
92_PF01409a,g__Methanobacterium
93_PF01409a,g__Methanobacterium
94_PF01409a,g__Methanobacterium
95_PF01409a,s__Methanobacterium_congolense
96_PF01409a,s__Methanobacterium_congolense
97_PF01409a,s__Methanobacterium_congolense
98_PF01409a,s__Methanobacterium_formicicum
99_PF01409a,s__Methanobacterium_lacus
100_PF01409a,s__Methanobacterium_lacus
101_PF01409a,s__Methanobacterium_paludis
102_PF01409a,s__Methanobacterium_sp._Maddingley_MBC34
103_PF01409a,s__Methanobrevibacter_arboriphilus
104_PF01409a,s__Methanobrevibacter_arboriphilus
105_PF01409a,s__Methanobrevibacter_curvatus
106_PF01409a,s__Methanobrevibacter_curvatus
107_PF01409a,s__Methanobrevibacter_gottschalkii
108_PF01409a,s__Methanobrevibacter_olleyae
109_PF01409a,s__Methanobrevibacter_ruminantium
110_PF01409a,s__Methanobrevibacter_ruminantium
111_PF01409a,s__Methanobrevibacter_smithii
112_PF01409a,s__Methanobrevibacter_sp._87.7
113_PF01409a,s__Methanobrevibacter_sp._YE315
114_PF01409a,s__Methanosphaera_stadtmanae
115_PF01409a,s__Methanothermobacter_marburgensis
116_PF01409a,s__Methanothermobacter_marburgensis
117_PF01409a,s__Methanothermobacter_sp._MT-2
118_PF01409a,s__Methanothermobacter_sp._MT-2
119_PF01409a,s__Methanothermobacter_wolfeii
120_PF01409a,s__Methanothermus_fervidus
121_PF01409a,s__Methanothermus_fervidus
122_PF01409a,s__Methanocaldococcus_bathoardescens
123_PF01409a,s__Methanocaldococcus_fervens
124_PF01409a,s__Methanocaldococcus_infernus
125_PF01409a,s__Methanocaldococcus_infernus
126_PF01409a,s__Methanocaldococcus_villosus
127_PF01409a,s__Methanocaldococcus_villosus
128_PF01409a,s__Methanocaldococcus_vulcanius
129_PF01409a,s__Methanotorris_formicicus
130_PF01409a,s__Methanotorris_formicicus
131_PF01409a,s__Methanotorris_igneus
132_PF01409a,s__Methanococcus_aeolicus
133_PF01409a,s__Methanococcus_aeolicus
134_PF01409a,s__Methanococcus_aeolicus
135_PF01409a,s__Methanococcus_maripaludis
136_PF01409a,s__Methanococcus_maripaludis
137_PF01409a,s__Methanococcus_maripaludis
138_PF01409a,s__Methanococcus_vannielii
139_PF01409a,s__Methanococcus_voltae
140_PF01409a,s__Methanococcus_voltae
141_PF01409a,s__Methanothermococcus_okinawensis
142_PF01409a,s__Methanothermococcus_okinawensis
143_PF01409a,s__Methanothermococcus_thermolithotrophicus
144_PF01409a,s__Methanothermococcus_thermolithotrophicus
145_PF01409a,s__Methanocella_arvoryzae
146_PF01409a,s__Methanocella_conradii
147_PF01409a,s__Methanocella_paludicola
148_PF01409a,s__Methanocalculus_sp._52_23
149_PF01409a,s__Methanocalculus_sp._52_23
150_PF01409a,g__Methanocorpusculum
151_PF01409a,s__Methanocorpusculum_bavaricum
152_PF01409a,s__Methanoculleus_bourgensis
153_PF01409a,s__Methanoculleus_sp._MAB1
154_PF01409a,s__Methanoculleus_sp._SDB
155_PF01409a,s__Methanoculleus_sp._SDB
156_PF01409a,s__Methanofollis_liminatans
157_PF01409a,s__Methanofollis_liminatans
158_PF01409a,s__Methanolacinia_paynteri
159_PF01409a,s__Methanolacinia_petrolearia
160_PF01409a,s__Methanomicrobium_mobile
161_PF01409a,s__Methanomicrobium_mobile
162_PF01409a,s__Methanoplanus_limicola
163_PF01409a,s__Methanoplanus_limicola
164_PF01409a,s__Methanolinea_sp._SDB
165_PF01409a,s__Methanolinea_sp._SDB
166_PF01409a,s__Methanolinea_tarda
167_PF01409a,s__Methanolinea_tarda
168_PF01409a,s__Methanoregula_boonei
169_PF01409a,s__Methanoregula_boonei
170_PF01409a,s__Methanoregula_formicica
171_PF01409a,s__Methanoregula_formicica
172_PF01409a,s__Methanosphaerula_palustris
173_PF01409a,s__Methanosphaerula_palustris
174_PF01409a,s__Methanospirillum_hungatei
175_PF01409a,s__Methanospirillum_hungatei
176_PF01409a,s__Candidatus_Methanoperedens_nitroreducens
177_PF01409a,s__Candidatus_Methanoperedens_sp._BLZ2
178_PF01409a,s__Methanococcoides_burtonii
179_PF01409a,s__Methanococcoides_methylutens
180_PF01409a,s__Methanococcoides_methylutens
181_PF01409a,s__Methanococcoides_methylutens
182_PF01409a,s__Methanohalobium_evestigatum
183_PF01409a,s__Methanohalobium_evestigatum
184_PF01409a,s__Methanohalobium_evestigatum
185_PF01409a,s__Methanohalophilus_euhalobius
186_PF01409a,s__Methanohalophilus_halophilus
187_PF01409a,s__Methanohalophilus_halophilus
188_PF01409a,s__Methanolobus_profundi
189_PF01409a,s__Methanolobus_psychrophilus
190_PF01409a,s__Methanolobus_psychrotolerans
191_PF01409a,s__Methanolobus_sp._T82-4
192_PF01409a,s__Methanolobus_vulcani
193_PF01409a,s__Methanomethylovorans_hollandica
194_PF01409a,s__Methanosalsum_zhilinae
195_PF01409a,s__Methanosalsum_zhilinae
196_PF01409a,s__Methanosalsum_zhilinae
197_PF01409a,g__Methanosarcina
198_PF01409a,g__Methanosarcina
199_PF01409a,s__Methanosarcina_barkeri
200_PF01409a,s__Methanosarcina_mazei
201_PF01409a,s__Methanosarcina_sp._MTP4
202_PF01409a,s__Methanosarcina_sp._MTP4
203_PF01409a,s__Methanosarcina_spelaei
204_PF01409a,s__Methanosaeta_harundinacea
205_PF01409a,s__Methanosaeta_harundinacea
206_PF01409a,s__Methanothrix_soehngenii
207_PF01409a,s__Methanothrix_soehngenii
208_PF01409a,s__Methanothrix_thermoacetophila
209_PF01409a,s__Methanothrix_thermoacetophila
210_PF01409a,s__Methermicoccus_shengliensis
211_PF01409a,s__Methermicoccus_shengliensis
212_PF01409a,s__Methermicoccus_shengliensis
213_PF01409a,s__Candidatus_Methanohalarchaeum_thermophilum
214_PF01409a,s__Candidatus_Methanohalarchaeum_thermophilum
215_PF01409a,s__Candidatus_Methanohalarchaeum_thermophilum
216_PF01409a,s__Methanonatronarchaeum_thermophilum
217_PF01409a,s__Methanonatronarchaeum_thermophilum
218_PF01409a,s__Methanonatronarchaeum_thermophilum
219_PF01409a,s__Methanopyrus_kandleri
220_PF01409a,s__Methanopyrus_sp._KOL6
221_PF01409a,s__Thermococcus_barophilus
222_PF01409a,s__Thermococcus_barophilus
223_PF01409a,s__Thermococcus_sp._5-4
224_PF01409a,s__Thermococcus_sp._EP1
225_PF01409a,s__Thermococcus_sp._P6
226_PF01409a,s__Thermococcus_sp._P6
227_PF01409a,s__Candidatus_Methanomethylophilus_alvus
228_PF01409a,s__Candidatus_Methanoplasma_termitum
229_PF01409a,s__Candidatus_Methanoplasma_termitum
230_PF01409a,s__Candidatus_Methanomassiliicoccus_intestinalis
231_PF01409a,s__Candidatus_Methanomassiliicoccus_intestinalis
232_PF01409a,s__Methanomassiliicoccus_luminyensis
233_PF01409a,s__Methanomassiliicoccus_luminyensis
234_PF01409a,s__Methanomassiliicoccus_luminyensis
235_PF01409a,s__Cuniculiplasma_sp._C_DKE
236_PF01409a,g__Acidiplasma
237_PF01409a,s__Ferroplasma_acidarmanus
238_PF01409a,s__Picrophilus_oshimae
239_PF01409a,s__Thermoplasma_acidophilum
240_PF01409a,s__Thermoplasma_volcanium
241_PF01409a,g__Candidatus_Nitrosocaldus
242_PF01409a,s__Candidatus_Nitrosocosmicus_oleophilus
243_PF01409a,s__Candidatus_Nitrososphaera_gargensis
