seqname,tax_id
47_PF01866,s__Thermoproteus_sp._CP80
48_PF01866,s__Thermoproteus_tenax
49_PF01866,s__Thermoproteus_uzoniensis
50_PF01866,s__Vulcanisaeta_distributa
51_PF01866,s__Vulcanisaeta_moutnovskia
52_PF01866,s__Vulcanisaeta_sp._CIS_19
53_PF01866,s__Vulcanisaeta_sp._EB80
54_PF01866,s__Vulcanisaeta_thermophila
55_PF01866,s__Archaeoglobus_fulgidus
56_PF01866,s__Archaeoglobus_profundus
57_PF01866,s__Archaeoglobus_sulfaticallidus
58_PF01866,s__Archaeoglobus_veneficus
59_PF01866,s__Ferroglobus_placidus
60_PF01866,s__Geoglobus_acetivorans
61_PF01866,s__Geoglobus_ahangari
62_PF01866,s__uncultured_Candidatus_Thalassoarchaea_euryarchaeote
63_PF01866,s__Halapricum_salinum
64_PF01866,s__Haloarcula_vallismortis
65_PF01866,s__Halomicrobium_mukohataei
66_PF01866,s__Halomicrobium_zhouii
67_PF01866,s__Halorhabdus_tiamatea
68_PF01866,s__Halorientalis_regularis
69_PF01866,s__Halosimplex_carlsbadense
70_PF01866,g__Natronomonas
71_PF01866,s__Natronomonas_moolapensis
72_PF01866,s__Natronomonas_pharaonis
73_PF01866,s__Haladaptatus_paucihalophilus
74_PF01866,s__Halalkalicoccus_paucihalophilus
75_PF01866,s__Halanaeroarchaeum_sulfurireducens
76_PF01866,s__Halarchaeum_acidiphilum
77_PF01866,s__Haloarchaeobius_iranensis
78_PF01866,s__Halobacterium_hubeiense
79_PF01866,s__Halobacterium_jilantaiense
80_PF01866,s__Halodesulfurarchaeum_formicicum
81_PF01866,s__Halovenus_aranensis
82_PF01866,s__Natronoarchaeum_philippinense
83_PF01866,s__Halococcus_salifodinae
84_PF01866,s__Halegenticoccus_soli
85_PF01866,s__Halobellus_limi
86_PF01866,s__Haloferax_mucosum
87_PF01866,g__Halogranum
88_PF01866,s__Haloquadratum_sp._J07HQX50
89_PF01866,s__Haloquadratum_walsbyi
90_PF01866,s__Candidatus_Halobonum_tyrrellensis
91_PF01866,s__Halolamina_sediminis
92_PF01866,s__Halonotius_sp._J07HN4
93_PF01866,s__Halopenitus_malekzadehii
94_PF01866,g__Halorubrum
95_PF01866,s__Salinigranum_rubrum
96_PF01866,s__Halopiger_salifodinae
97_PF01866,s__Halostagnicola_sp._A56
98_PF01866,s__Halovivax_ruber
99_PF01866,s__Salinarchaeum_sp._Harcht-Bsk1
100_PF01866,g__Methanobacterium
101_PF01866,s__Methanobacterium_congolense
102_PF01866,s__Methanobacterium_formicicum
103_PF01866,s__Methanobacterium_formicicum
104_PF01866,s__Methanobacterium_lacus
105_PF01866,s__Methanobacterium_paludis
106_PF01866,s__Methanobacterium_sp._SMA-27
107_PF01866,s__Methanobacterium_subterraneum
108_PF01866,g__Methanobrevibacter
109_PF01866,s__Methanobrevibacter_arboriphilus
110_PF01866,s__Methanobrevibacter_curvatus
111_PF01866,s__Methanobrevibacter_cuticularis
112_PF01866,s__Methanobrevibacter_filiformis
113_PF01866,s__Methanobrevibacter_millerae
114_PF01866,s__Methanobrevibacter_oralis
115_PF01866,s__Methanobrevibacter_ruminantium
116_PF01866,s__Methanobrevibacter_smithii_CAG:186
117_PF01866,s__Methanobrevibacter_sp._87.7
118_PF01866,s__Methanobrevibacter_sp._AbM4
119_PF01866,s__Methanobrevibacter_sp._YE315
120_PF01866,s__Methanosphaera_cuniculi
121_PF01866,s__Methanosphaera_sp._WGK6
122_PF01866,s__Methanosphaera_stadtmanae
123_PF01866,g__Methanothermobacter
124_PF01866,s__Methanothermobacter_sp._CaT2
125_PF01866,s__Methanothermobacter_sp._MT-2
126_PF01866,s__Methanothermobacter_wolfeii
127_PF01866,s__Methanothermus_fervidus
128_PF01866,s__Methanocaldococcus_bathoardescens
129_PF01866,s__Methanocaldococcus_fervens
130_PF01866,s__Methanocaldococcus_infernus
131_PF01866,s__Methanocaldococcus_sp._FS406-22
132_PF01866,s__Methanocaldococcus_villosus
133_PF01866,s__Methanocaldococcus_vulcanius
134_PF01866,s__Methanotorris_formicicus
135_PF01866,s__Methanotorris_igneus
136_PF01866,s__Methanococcus_aeolicus
137_PF01866,s__Methanococcus_maripaludis
138_PF01866,s__Methanococcus_vannielii
139_PF01866,s__Methanococcus_voltae
140_PF01866,s__Methanothermococcus_okinawensis
141_PF01866,s__Methanothermococcus_thermolithotrophicus
142_PF01866,s__Methanocella_arvoryzae
143_PF01866,s__Methanocella_conradii
144_PF01866,s__Methanocella_paludicola
145_PF01866,s__Methanocalculus_sp._52_23
146_PF01866,s__Methanocorpusculum_bavaricum
147_PF01866,s__Methanoculleus_bourgensis
148_PF01866,s__Methanoculleus_marisnigri
149_PF01866,s__Methanoculleus_marisnigri
150_PF01866,s__Methanoculleus_sp._SDB
151_PF01866,s__Methanoculleus_thermophilus
152_PF01866,s__Methanofollis_ethanolicus
153_PF01866,s__Methanofollis_liminatans
154_PF01866,s__Methanolacinia_paynteri
155_PF01866,s__Methanomicrobium_mobile
156_PF01866,s__Methanoplanus_limicola
157_PF01866,s__Methanolinea_sp._SDB
158_PF01866,s__Methanolinea_tarda
159_PF01866,s__Methanoregula_boonei
160_PF01866,s__Methanoregula_formicica
161_PF01866,s__Methanosphaerula_palustris
162_PF01866,s__Methanospirillum_hungatei
163_PF01866,s__Candidatus_Methanoperedens_nitroreducens
164_PF01866,s__Candidatus_Methanoperedens_sp._BLZ2
165_PF01866,s__Methanococcoides_burtonii
166_PF01866,s__Methanococcoides_methylutens
167_PF01866,s__Methanococcoides_methylutens
168_PF01866,s__Methanohalobium_evestigatum
169_PF01866,s__Methanohalophilus_portucalensis
170_PF01866,s__Methanolobus_profundi
171_PF01866,s__Methanolobus_psychrophilus
172_PF01866,s__Methanolobus_psychrotolerans
173_PF01866,s__Methanolobus_sp._T82-4
174_PF01866,s__Methanolobus_vulcani
175_PF01866,s__Methanomethylovorans_hollandica
176_PF01866,s__Methanosalsum_zhilinae
177_PF01866,s__Methanosarcina_flavescens
178_PF01866,s__Methanosarcina_horonobensis
179_PF01866,s__Methanosarcina_sp._Ant1
180_PF01866,s__Methanosarcina_sp._MTP4
181_PF01866,s__Methanosaeta_harundinacea
182_PF01866,s__Methanosaeta_harundinacea
183_PF01866,s__Methanosaeta_sp._ASO1
184_PF01866,s__Methanothrix_soehngenii
185_PF01866,s__Methanothrix_thermoacetophila
186_PF01866,s__Methermicoccus_shengliensis
187_PF01866,s__Candidatus_Methanohalarchaeum_thermophilum
188_PF01866,s__Methanonatronarchaeum_thermophilum
189_PF01866,s__Methanopyrus_kandleri
190_PF01866,s__Methanopyrus_sp._KOL6
191_PF01866,s__Palaeococcus_pacificus
192_PF01866,s__Pyrococcus_abyssi
193_PF01866,s__Pyrococcus_furiosus
194_PF01866,s__Pyrococcus_sp._NA2
195_PF01866,s__Pyrococcus_sp._ST04
196_PF01866,s__Pyrococcus_yayanosii
197_PF01866,s__Thermococcus_barophilus
198_PF01866,s__Thermococcus_celer
199_PF01866,s__Thermococcus_chitonophagus
200_PF01866,s__Thermococcus_cleftensis
201_PF01866,s__Thermococcus_litoralis
202_PF01866,s__Thermococcus_nautili
203_PF01866,s__Thermococcus_onnurineus
204_PF01866,s__Thermococcus_pacificus
205_PF01866,s__Thermococcus_paralvinellae
206_PF01866,s__Thermococcus_peptonophilus
207_PF01866,s__Thermococcus_piezophilus
208_PF01866,s__Thermococcus_profundus
209_PF01866,s__Thermococcus_sibiricus
210_PF01866,s__Thermococcus_sp._5-4
211_PF01866,s__Thermococcus_sp._EP1
212_PF01866,s__Thermococcus_sp._P6
213_PF01866,s__Thermococcus_thioreducens
214_PF01866,s__Thermococcus_zilligii
215_PF01866,s__Candidatus_Methanomethylophilus_alvus
216_PF01866,s__Candidatus_Methanoplasma_termitum
217_PF01866,s__Candidatus_Methanomassiliicoccus_intestinalis
218_PF01866,s__Methanomassiliicoccus_luminyensis
219_PF01866,s__Cuniculiplasma_divulgatum
220_PF01866,g__Acidiplasma
221_PF01866,g__Ferroplasma
222_PF01866,s__Ferroplasma_sp._Type_II
223_PF01866,g__Picrophilus
224_PF01866,s__Thermoplasma_acidophilum
225_PF01866,s__Thermoplasma_volcanium
226_PF01866,g__Candidatus_Nitrosocaldus
227_PF01866,s__Candidatus_Nitrosocosmicus_oleophilus
228_PF01866,s__Candidatus_Nitrososphaera_gargensis
229_PF01866,s__Nitrososphaera_viennensis
