seqname,tax_id
283_PF00900,s__Methanosaeta_sp._ASP1-2
284_PF00900,s__Methanothrix_soehngenii
285_PF00900,s__Methanothrix_thermoacetophila
286_PF00900,s__Methermicoccus_shengliensis
287_PF00900,s__Candidatus_Methanohalarchaeum_thermophilum
288_PF00900,s__Methanonatronarchaeum_thermophilum
289_PF00900,s__Methanopyrus_kandleri
290_PF00900,s__Palaeococcus_ferrophilus
291_PF00900,s__Palaeococcus_pacificus
292_PF00900,s__Pyrococcus_abyssi
293_PF00900,s__Pyrococcus_furiosus
294_PF00900,s__Pyrococcus_yayanosii
295_PF00900,g__Thermococcus
296_PF00900,s__Thermococcus_barophilus
297_PF00900,s__Thermococcus_celer
298_PF00900,s__Thermococcus_gammatolerans
299_PF00900,s__Thermococcus_gorgonarius
300_PF00900,s__Thermococcus_guaymasensis
301_PF00900,s__Thermococcus_litoralis
302_PF00900,s__Thermococcus_pacificus
303_PF00900,s__Thermococcus_piezophilus
304_PF00900,s__Thermococcus_profundus
305_PF00900,s__Thermococcus_sibiricus
306_PF00900,s__Thermococcus_sp._EP1
307_PF00900,s__Thermococcus_sp._EXT12c
308_PF00900,s__Thermococcus_sp._P6
309_PF00900,s__Thermococcus_thioreducens
310_PF00900,s__Thermococcus_zilligii
311_PF00900,s__Candidatus_Methanomethylophilus_alvus
312_PF00900,s__Candidatus_Methanomethylophilus_sp._1R26
313_PF00900,s__Candidatus_Methanoplasma_termitum
314_PF00900,s__Candidatus_Methanomassiliicoccus_intestinalis
315_PF00900,s__Methanomassiliicoccus_luminyensis
316_PF00900,s__Cuniculiplasma_divulgatum
317_PF00900,g__Acidiplasma
318_PF00900,s__Ferroplasma_acidiphilum
319_PF00900,s__Ferroplasma_sp._Type_II
320_PF00900,s__Picrophilus_oshimae
321_PF00900,s__Thermoplasma_acidophilum
322_PF00900,s__Thermoplasma_volcanium
323_PF00900,s__Candidatus_Nitrosocaldus_cavascurensis
324_PF00900,s__Candidatus_Nitrosocosmicus_oleophilus
325_PF00900,s__Candidatus_Nitrososphaera_evergladensis
326_PF00900,s__Candidatus_Nitrososphaera_gargensis
327_PF00900,s__Nitrososphaera_sp.
328_PF00900,s__Pseudomonas_pelagia
