seqname,tax_id
45_PF01655,s__Pyrobaculum_neutrophilum
46_PF01655,s__Pyrobaculum_oguniense
47_PF01655,s__Pyrobaculum_sp._WP30
48_PF01655,s__Thermocladium_sp._ECH_B
49_PF01655,s__Thermoproteus_sp._CIS_19
50_PF01655,s__Thermoproteus_tenax
51_PF01655,s__Vulcanisaeta_moutnovskia
52_PF01655,s__Vulcanisaeta_sp._AZ3
53_PF01655,s__Vulcanisaeta_sp._CIS_19
54_PF01655,s__Vulcanisaeta_thermophila
55_PF01655,s__Archaeoglobus_fulgidus
56_PF01655,s__Archaeoglobus_profundus
57_PF01655,s__Archaeoglobus_sulfaticallidus
58_PF01655,s__Archaeoglobus_veneficus
59_PF01655,s__Ferroglobus_placidus
60_PF01655,s__Geoglobus_acetivorans
61_PF01655,s__Geoglobus_ahangari
62_PF01655,s__Candidatus_Thalassoarchaea_marina
63_PF01655,s__Halapricum_salinum
64_PF01655,s__Halomicrobium_mukohataei
65_PF01655,s__Halomicrobium_zhouii
66_PF01655,s__Halorhabdus_tiamatea
67_PF01655,s__Halorientalis_sp._IM1011
68_PF01655,s__Halosimplex_carlsbadense
69_PF01655,g__Natronomonas
70_PF01655,s__Natronomonas_moolapensis
71_PF01655,s__Natronomonas_pharaonis
72_PF01655,s__Haladaptatus_cibarius
73_PF01655,s__Halalkalicoccus_jeotgali
74_PF01655,s__Halanaeroarchaeum_sulfurireducens
75_PF01655,s__Halarchaeum_acidiphilum
76_PF01655,s__Haloarchaeobius_iranensis
77_PF01655,s__Halobacterium_hubeiense
78_PF01655,s__Halodesulfurarchaeum_formicicum
79_PF01655,s__Halovenus_aranensis
80_PF01655,s__Natronoarchaeum_philippinense
81_PF01655,s__Halococcus_hamelinensis
82_PF01655,s__Halococcus_morrhuae
83_PF01655,s__Halococcus_saccharolyticus
84_PF01655,s__Halococcus_sediminicola
85_PF01655,s__Halegenticoccus_soli
86_PF01655,s__Halobellus_rufus
87_PF01655,s__Haloferax_prahovense
88_PF01655,s__Halogeometricum_rufum
89_PF01655,s__Halogranum_salarium
90_PF01655,s__Halopelagius_longus
91_PF01655,s__Haloplanus_natans
92_PF01655,s__Haloplanus_vescus
93_PF01655,s__Haloprofundus_marisrubri
94_PF01655,s__Haloquadratum_walsbyi
95_PF01655,s__Halobaculum_gomorrense
96_PF01655,s__Halolamina_sp._CBA1230
97_PF01655,s__Halonotius_sp._J07HN6
98_PF01655,s__Halopenitus_persicus
99_PF01655,s__Halorubrum_aidingense
100_PF01655,s__Halorubrum_sp._J07HR59
101_PF01655,s__Halorubrum_vacuolatum
102_PF01655,s__Salinigranum_rubrum
103_PF01655,s__Halobiforma_nitratireducens
104_PF01655,s__Halopiger_goleimassiliensis
105_PF01655,s__Halopiger_xanaduensis
106_PF01655,s__Haloterrigena_daqingensis
107_PF01655,s__Haloterrigena_salina
108_PF01655,s__Halovivax_asiaticus
109_PF01655,s__Natrinema_sp._CBA1119
110_PF01655,s__Natronobacterium_gregoryi
111_PF01655,s__Natronorubrum_bangense
112_PF01655,s__Salinarchaeum_sp._Harcht-Bsk1
113_PF01655,g__Methanobacterium
114_PF01655,g__Methanobacterium
115_PF01655,s__Methanobacterium_congolense
116_PF01655,s__Methanobacterium_formicicum
117_PF01655,s__Methanobacterium_lacus
118_PF01655,s__Methanobacterium_paludis
119_PF01655,s__Methanobacterium_sp._SMA-27
120_PF01655,g__Methanobrevibacter
121_PF01655,g__Methanobrevibacter
122_PF01655,s__Methanobrevibacter_arboriphilus
123_PF01655,s__Methanobrevibacter_curvatus
124_PF01655,s__Methanobrevibacter_filiformis
125_PF01655,s__Methanobrevibacter_millerae
126_PF01655,s__Methanobrevibacter_ruminantium
127_PF01655,s__Methanobrevibacter_sp._87.7
128_PF01655,g__Methanosphaera
129_PF01655,s__Methanosphaera_cuniculi
130_PF01655,s__Methanosphaera_sp._WGK6
131_PF01655,s__Methanothermobacter_sp._MT-2
132_PF01655,s__Methanothermobacter_thermautotrophicus
133_PF01655,s__Methanothermobacter_wolfeii
134_PF01655,s__Methanothermus_fervidus
135_PF01655,s__Methanocaldococcus_bathoardescens
136_PF01655,s__Methanocaldococcus_villosus
137_PF01655,s__Methanotorris_igneus
138_PF01655,s__Methanococcus_aeolicus
139_PF01655,s__Methanococcus_maripaludis
140_PF01655,s__Methanococcus_vannielii
141_PF01655,s__Methanococcus_voltae
142_PF01655,s__Methanothermococcus_okinawensis
143_PF01655,s__Methanothermococcus_thermolithotrophicus
144_PF01655,s__Methanocella_arvoryzae
145_PF01655,s__Methanocella_conradii
146_PF01655,s__Methanocella_paludicola
147_PF01655,g__Methanocorpusculum
148_PF01655,s__Methanoculleus_chikugoensis
149_PF01655,s__Methanoculleus_marisnigri
150_PF01655,s__Methanoculleus_sp._MAB1
151_PF01655,s__Methanoculleus_sp._SDB
152_PF01655,s__Methanoculleus_thermophilus
153_PF01655,s__Methanofollis_ethanolicus
154_PF01655,s__Methanofollis_liminatans
155_PF01655,s__Methanolacinia_petrolearia
156_PF01655,s__Methanomicrobium_mobile
157_PF01655,s__Methanoplanus_limicola
158_PF01655,s__Methanolinea_sp._SDB
159_PF01655,s__Methanolinea_tarda
160_PF01655,s__Methanoregula_boonei
161_PF01655,s__Methanoregula_sp.
162_PF01655,s__Methanosphaerula_palustris
163_PF01655,s__Methanospirillum_hungatei
164_PF01655,s__Candidatus_Methanoperedens_nitroreducens
165_PF01655,s__Candidatus_Methanoperedens_nitroreducens
166_PF01655,s__Candidatus_Methanoperedens_sp._BLZ2
167_PF01655,s__Methanococcoides_burtonii
168_PF01655,s__Methanococcoides_methylutens
169_PF01655,s__Methanococcoides_methylutens
170_PF01655,s__Methanohalobium_evestigatum
171_PF01655,s__Methanohalophilus_mahii
172_PF01655,s__Methanolobus_psychrophilus
173_PF01655,s__Methanolobus_psychrotolerans
174_PF01655,s__Methanolobus_sp._T82-4
175_PF01655,s__Methanolobus_vulcani
176_PF01655,s__Methanomethylovorans_hollandica
177_PF01655,s__Methanosalsum_zhilinae
178_PF01655,g__Methanosarcina
179_PF01655,g__Methanosarcina
180_PF01655,s__Methanosarcina_horonobensis
181_PF01655,s__Methanosarcina_sp._Ant1
182_PF01655,s__Methanosarcina_sp._MTP4
183_PF01655,s__Methanosarcina_vacuolata
184_PF01655,s__Methanosaeta_harundinacea
185_PF01655,s__Methanosaeta_harundinacea
186_PF01655,s__Methanosaeta_sp._ASP1-1
187_PF01655,s__Methanosaeta_sp._ASP1-2
188_PF01655,s__Methanosaeta_sp._ASP1-2
189_PF01655,s__Methanothrix_soehngenii
190_PF01655,s__Methanothrix_thermoacetophila
191_PF01655,s__Methermicoccus_shengliensis
192_PF01655,s__Candidatus_Methanohalarchaeum_thermophilum
193_PF01655,s__Methanonatronarchaeum_thermophilum
194_PF01655,s__Methanopyrus_sp._KOL6
195_PF01655,s__Palaeococcus_ferrophilus
196_PF01655,s__Palaeococcus_pacificus
197_PF01655,s__Pyrococcus_horikoshii
198_PF01655,s__Thermococcus_celer
199_PF01655,s__Thermococcus_paralvinellae
200_PF01655,s__Thermococcus_piezophilus
201_PF01655,s__Thermococcus_sp._AM4
202_PF01655,s__Thermococcus_sp._EP1
203_PF01655,s__Thermococcus_sp._P6
204_PF01655,s__Candidatus_Methanomethylophilus_alvus
205_PF01655,s__Candidatus_Methanomethylophilus_sp._1R26
206_PF01655,s__Candidatus_Methanoplasma_termitum
207_PF01655,s__Candidatus_Methanomassiliicoccus_intestinalis
208_PF01655,s__Methanomassiliicoccus_luminyensis
209_PF01655,s__Cuniculiplasma_divulgatum
210_PF01655,s__Acidiplasma_aeolicum
211_PF01655,g__Ferroplasma
212_PF01655,g__Picrophilus
213_PF01655,s__Thermoplasma_acidophilum
214_PF01655,s__Thermoplasma_volcanium
215_PF01655,g__Candidatus_Nitrosocaldus
216_PF01655,s__Candidatus_Nitrosocosmicus_oleophilus
217_PF01655,s__Candidatus_Nitrososphaera_gargensis
218_PF01655,s__Nitrososphaera_viennensis
219_PF01655,s__Candidatus_Rhodobacter_lobularis
220_PF01655,s__Acinetobacter_nosocomialis
