seqname,tax_id
146_RecA,s__Porphyromonas_sp._COT-239_OH1446
147_RecA,s__Porphyromonas_sp._KLE_1280
148_RecA,s__Alloprevotella_tannerae
149_RecA,s__Prevotella_sp._oral_taxon_473
150_RecA,s__Prevotella_sp._oral_taxon_473
151_RecA,s__Prevotella_amnii
152_RecA,s__Prevotella_bivia
153_RecA,s__Prevotella_copri
154_RecA,s__Prevotella_marshii
155_RecA,s__Prevotella_micans
156_RecA,s__Prevotella_oulorum
157_RecA,s__Prevotella_salivae
158_RecA,s__Prevotella_sp._10(H)
159_RecA,s__Prevotella_sp._AGR2160
160_RecA,s__Prevotella_sp._oral_taxon_317
161_RecA,s__Alistipes_ihumii
162_RecA,s__Alistipes_sp._HGB5
163_RecA,s__Mucinivorans_hirudinis
164_RecA,s__Rikenella_microfusus
165_RecA,s__Parabacteroides_merdae
166_RecA,s__Tannerella_forsythia
167_RecA,s__Alkaliflexus_imshenetskii
168_RecA,s__Saccharicrinis_fermentans
169_RecA,s__Draconibacterium_orientale
170_RecA,s__Chitinophaga_pinensis
171_RecA,s__Sediminibacterium_sp._C3
172_RecA,s__Candidatus_Amoebophilus_asiaticus
173_RecA,s__Cardinium_endosymbiont_of_Bemisia_tabaci
174_RecA,s__Bernardetia_litoralis
175_RecA,s__Algoriphagus_mannitolivorans
176_RecA,s__Emticicia_oligotrophica
177_RecA,s__Leadbetterella_byssophila
178_RecA,s__Runella_slithyformis
179_RecA,s__Spirosoma_linguale
180_RecA,s__Flexithrix_dorotheae
181_RecA,s__Hymenobacter_swuensis
182_RecA,s__Microscilla_marina
183_RecA,s__Thermonema_rossianum
184_RecA,s__Blattabacterium_punctulatus
185_RecA,s__Crocinitomix_catalasitica
186_RecA,s__Fluviicola_taffensis
187_RecA,s__Aquimarina_agarilytica
188_RecA,s__Capnocytophaga_canimorsus
189_RecA,s__Capnocytophaga_cynodegmi
190_RecA,s__Capnocytophaga_ochracea
191_RecA,s__Capnocytophaga_sp._oral_taxon_326
192_RecA,s__Capnocytophaga_sp._oral_taxon_329
193_RecA,s__Capnocytophaga_sp._oral_taxon_332
194_RecA,s__Capnocytophaga_sp._oral_taxon_338
195_RecA,s__Cellulophaga_lytica
196_RecA,s__Flavobacterium_columnare
197_RecA,s__Flavobacterium_enshiense
198_RecA,s__Flavobacterium_limnosediminis
199_RecA,s__Kordia_algicida
200_RecA,s__Mesoflavibacter_zeaxanthinifaciens
201_RecA,s__Nonlabens_ulvanivorans
202_RecA,s__Ochrovirga_pacifica
203_RecA,s__Polaribacter_irgensii
204_RecA,s__Owenweeksia_hongkongensis
205_RecA,s__Schleiferia_thermophila
206_RecA,s__Chryseobacterium_gleum
